Authors
""
Daniel Wigdor
Paulo J. S. Silva
Larry M. Deschaine
Haleh Hagh-Shenas
Blake Nelson
George E. Karniadakis
Jakob Jakob
Dishita G. Turakhia
Christopher J. Hasser
Patrick Hoffman
Gabriel Appleby
Eric E. Monson
Yasuko Suzuki
Ken Been
Patrick Reipschläger
Jan Byska
Cullen E. Bash
Sandy Engelhardt
Changjian Chen
Thomas Schultz 0001
Daniel Needleman
Angus G. Forbes
Madeline L. Parker
Justin Talbot
Justine I. Blanford
Andrew Higginbotham
D. Constanza
Björn Krüger
Vaidyanathan Krishnamoorthy
Evatt R. Hawkes
Chenglong Wang 0005
Yaser Yacoob
L.A. Treinish
David Bürkle
Guoxi Liu
Robin Bader
Douglas W. Cunningham
Rajesh Batra
Agus Sudjianto
R. Mark Adams
Francisco M. Fatore
Andrea Batch
Sarang Joshi
Hong Wang
Maria Garcia de la Banda
Daniel M. Dunlavy
P. Samuel Quinan
Lars Erik Holmquist
Tae Jung Kim
Can Liu 0004
Jim Jeffers
Eun Ju Nam
Nikhil Thorat
Mark Wallace 0001
Katharina Reinecke
Michael Michaux
M. Okan Irfanoglu
Naz Khalili-Shavarini
Shih-Hsuan Hung
Ulf Tiede
Nick S. Drew
Johannes Häußler
Selim Balcisoy
Quanxue Guan
Michael Gessat
Running Zhao
Seunghoon Cha
Jia-Ren Lin
Zhiyuan Wang
Rebecca Faust
Thomas Müller 0005
Hui Fang 0003
Norbert Bánfi
Varun Jain
Jason A. Laska
Frederick P. Brooks Jr.
Cindy Jin
Leslie Keely
Miguel A. Juárez
Xin Liang 0001
Areti Manataki
Vaclav Pavlovec
Haiyan Yang
Alexandru Romosan
Anuj R. Jaiswal
Haibin Ling
Yifan Cao 0001
Z. C. Zheng
Issac J. Trotts
Adam Coscia
Joseph A. Cottam
Markus Bögl
Brian A. Wandell
Jason Cantarella
Robert Patterson
Xuan Zhao
Laurent Lessard
Yulei Fan
Dominik Jäckle
Ananda Montoly
Julia Eunju Nam
Fred Hohman
Patrick Riehmann
David Hägele
Helmut Sobieczky
Shaozhang Dai
Weimao Ke
Ziqi Li
Nicolas Klenert
Del Lamb
Jinwook Seo
Gerald Gainant
Daniel C. Glaser
Andreas Ammer
Robert A. Lafrance
Reyk Hillert
Borys Flak
Brian Hayden
Huamin Qu
David W. Williams
Yi Mao
Wilfrid Lefer
Theo van Walsum
Ben Li 0001
James Helman
Nancy L. Green
Sang-joon Lee
Larry F. Hodges
Marco Cavallo
Sarah Schöttler
Thomas P. Caudell
Haitao Zhang
Vernon L. Crow
François Bertel
Qi Han 0006
Yalin Wang 0001
Maria M. Loughlin
Andreas W. Reimer
Tolga Tasdizen
Phillip Isola
Yaxing Wei
Björn Zehner
Jonathan McLean
Sanjana Srabanti
Ahsan Qamar
Scott Maxwell
Martin Rieth
Barry J. Dickson
Brian L. Tieney
Robert Turko
Markus H. Gross
Florian Jürgen Gerhardt
Arvid Lundervold
Nora D. Volkow
Joseph Fall
Neil W. Ashton
Chiokit Leong
Cristina Russo Dos Santos
Florian Lindemann
Sven Schulte
Frank Michel 0001
Maria-Cruz Villa-Uriol
Xiao Yan 0002
Laura von Rüden
Nivedita R. Kadaba
Yanlai Chen
Donna J. Cox
Henryk Dobslaw
Marina E. Eremeeva
J. Bern Jordan
Stephan Huber
Martin Rumpf
Christian Partl
Graham J. Wills
Neb Duric
Nan Xiang
Jeffrey Riedmiller
Yue Lin
Zoya Maslak
L. Balmelli
Tzi-cker Chiueh
Yunfan Bao
Shahreen Salim Aunti
Hyunwoo Park 0003
Sebastian Bremm
Frank van Ham
R. Manley
Ellen Yi-Luen Do
John V. Carlis
Andrew Wentzel
Pheng-Ann Heng
Dominik Moritz
Toshiharu Nakai
Katherine Weaver
Daniel Cayan
Yea-Seul Kim
Md. Naimul Hoque
Torsten Möller
Andrea K. Steiner
Mike Cammarano
John Rhoades
Samuel H. Payne
Shimei Pan
Lu Ying
Niels Willems
Sydney K. Purdue
Kathleen C. Howell
Tulika Mitra
Timothy Urness
Yuanzhe Chen
Nils Wilhelm
Zahid Hossain 0001
Dan Maljovec
Erika Darling
Fuling Sun
Shyh-Kuang Ueng
Cristina C. Gomberg
Will Harcourt-Smith
Junping Zhang
Pak Chung Wong
Tony King
Xiaofu Jin
Liqun Jin
Rony Goldenthal
William Jolley
Layne T. Watson
Helen Wright
Noeska N. Smit
Jian-Xun Wang 0001
Siwei Tan
Elizabeth H. Keating
Michael Bajura
Mahnas Jean Mohammadi-Aragh
Ji Hwan Park
Peter G. Sibley
Maguelonne Teisseire
David Duran
Sheng-Chuan Wang
Ke Li
Sebastian Baltes
Steven Wood
Yong Xu 0010
Alan Kyker
David Fyfe
Pascal Goffin
Eli Packer
Yijie Hou
Gene Golovchinsky
Carolina Nobre
Kori Inkpen
David Lenz 0002
Fan Lei
Haoren Wang
Douglas J. Steel
Tiago Etiene
George Spanos
Yuqun Chen
Mario Romero
Lei Zhang
Zoltan Maliga
Kevin Tanty
Sriram Karthik Badam
Laura Tateosian
Mohammad Imrul Jubair
Brian Yin
Steve Bryson
Malú Castellanos
Robert H. P. Dunn
Erik M. M. Manders
Marc Pottier
Marilyn Tremaine
Robert Pelcovits
Hang Su 0006
Chris Faigle
Yi Li 0058
Ernst Gschwind
Mun-Young Choi
Jeremy de Oliveira-Kumar
Ryan Hafen
Scott Campbell
Michael D. Doyle
Xiangmin Zhou
Vero Vanden Abeele
Harald Bosch
Peter L. Williams
Stephen A. Benton
S. Paddock
Robert McDermott
Magdalena Boucher
Catherine Yeh
Mark R. Noel
Shivaraj Tenginakai
Philipp Beck
Hongfeng Yu 0001
C. Ahlberg
Maria Shneerson
Elke Moritz
Haikuan Zhu
Rajagopalan Srinivasan
Shuyue Zhou
Mark-Anthony Bray
Zhenyu Cheryl Qian
Mohammad Dindoost
Niklas Röber
Barrett Ens
Wei Shuai
Ian Turton
Jim Zhu
Jennifer Frazier
Terece L. Turton
Konstantinos Fostiropoulos
Alfie Abdul-Rahman
A. J. Fenlon
Guowei Huang 0002
Marc-Antoine Parent
Mary Brewster
Bernard Gosselin
Yunjeong Chang
Ching-Yung Lin
Alexander P. Auchus
Bjørn Olstad
Yuan Chen
Haoran Xu 0003
Claudio Delrieux
Alberto Gonzalez
Zhirui Wang
Rudolf Netzel
Hugo Buddelmeijer
Jiayao Wang 0003
Lee S. Elson
Long Wang
Bei Chen 0008
R. Tohid
Bryan Chan 0001
Matthew J. Avalos
Paul A. Navrátil
Sanghun Park
Michael Christensen 0002
Holly A. Taylor
Chang Han
John Alan McDonald
Stephen B. Webb
Zhenyu Guo
Brian Corrie
Ethan Kerzner
Atul Nayak
Boyu Wang 0001
João Rulff
Davood Rafiei
Ramsay Dyer
Arnaud Prouzeau
Donna L. Gresh
Miguel A. Nacenta
Bill Howe
Ye Yuan
Glen N. Williams
Bob McGrew
Harald Reiterer
Rainer Burgkart
Brian K. Christensen
Adrian Maries
Matt McKeon
Avin Pattath
James Jackson
Ingrid Hotz
Siyuan Liu 0001
Elizabeth Shoop
Rika Furuhata
Weihan Zhang
Brian Johnson
Yi Gu
Yuan Tian
Darrel Palke
William Smith
Derek Bradley
Theophanis Tsandilas
L. R. Seidenberg
Sandra Bringay
Ovidiu Ancuta
Astrid E. Visser
Cesar Palomo
Johannes Schmidt-Ehrenberg
Raoul Kopelman
Paula Goolkasian
Zhihao Shuai
Mark Sifer
Shaun J. Grannis
Anna Gogolou
Dinesh K. Pai
James T. Enns
Lexing Xie
Daehyun Kim 0005
Joseph S. B. Mitchell
Nathalie Reuter
Zhen Li 0044
Tomoyuki Nishita
Nadine Drager
Baicheng Wang
W. Philip Kegelmeyer
Dieter Hönigmann
Tino Ebbers
Jinho Lee
Michel Cox
Michelle L. Gregory
Tingying He
Rudolf Benedik
Anna MacKay-Brandt
Tak Yeon Lee
Alan H. Barr
Madeline Endres
Sunghyo Chung
Mingming Fan 0001
Ragini Rathore
Noreen Kamal
Elizabeth A. Sonenberg
B. L. William Wong
Nicola Colaninno
Matej Novotny
Nadir Weibel
Martin C. Freund
Ben Jacobsen
Yue Zhang 0009
Pascale Proulx
Danni Liu
Xiaotong Li
Hancheng Zhang
J. Hartig
Suzanna Maria Bonnet
Benjamin J. Raphael
Mariappan S. Nadar
Daehyun Kim 0001
E. E. Flaco
Rong Xu
David Roseman
Hongguang Xiao
Xuexiang Xie
Wendy E. Mackay
Leo Yu-Ho Lo
Patrick Butler
Mary Jean Harrold
Takanori Fujiwara
Fariba Khan
Tangzhi Ye
Martha-Cary Eppes
Deborah Silver
John Rick
Markus Schmies
Fabian Bendix
Vijay Natarajan
Tan Tang
Xumeng Wang
Aoxue Ding
Albert J. Sinusas
Luca Gianaroli
Eddie Polanco
Lingyun Yu 0005
Muqiao Yang
Mark Vaudin
Crystal Ju
Dirc Rose
Daniel Hempel
Xun Zhao
Tzu-Wei Hsu
Shusen Liu 0001
Wojciech Basalaj
Michael Wolverton
Thomas Baudel
Theresa-Marie Rhyne
Chengliang Chai
Qiaoan Chen
Simon Schröder
Meera Blattner
Chin-Yew Lin
Klaus Kremer
Patricia F. Anderson
Xinyi Zhou 0005
Xue Wu
Hongan Wang
Timothy Luciani
Stephen Kasica
Susan E. Brennan
Jiehui Zhou
Gokhan Sever
David Bauer
Jung-Hong Chuang
Aditya Kalro
Alvitta Ottley
Bram Platel
Daniel E. Huber
Loey Knapp
Christopher D. Lee
Lauro Didier Lins
Patrick Fiaux
Tamara Flemisch
Annika Bonerath
María Virginia Sabando
Mark Borowsky
Ryan Russell
Kalpathi R. Subramanian
Jundong Li
Tsai-Ching Lu
D. Aaron Roberts
Aimen Gaba
Emil Praun
W. R. Feeney
Kyunghyun Cho
Bob Deletto
Sergey V. Matveyev
Lily W. Ge
Emanuel Zgraggen
Youwei Zhang
Louise Barrett
Zengsheng Zhong
Zhiyuan Zhang 0006
Matthew A. Barish
Trevor M. O'Brien
Yoshinori Hara
Stefan Weber 0004
Keer Lu
Miriah Meyer
Christian Frisson
Waldemar Celes Filho
Hao Zhou
Xingbo Wang 0001
Robert M. O'Bara
Arran Zeyu Wang
Kaiyuan Zhang 0002
Alain Burette
Anamaria Crisan
Raphael Fuchs
JoAnn Kuchera-Morin
Robert H. Wolfe
Cheonbok Park
Fidelia Ibekwe-Sanjuan
Hans-Heino Ehricke
Michelle Dowling
Carolyn L. Phillips
Eirik Bakke
Steve Kubica
David Glickenstein
Andrea J. S. Hin
Michel Crampes
Hilko Cords
Peter Filzmoser
Kevin T. McDonnell
J. Stegmaier
Xin Zhao 0015
Shuhan Liu
Christof Rezk-Salama
Gregory P. Johnson
Victor Sanh
Anne-Flore Cabouat
Edward Angel
Chongxuan Li
Rubaiat Habib Kazi
Benjamin B. Bederson
Kamran Eftekhari Shahroudi
Torin McDonald
Ulrich Lang 0002
Botong Qu
Jeremy Millar
Eric C. Alexander
Ran Wang 0005
Bjørn Heckel
Martin Hering-Bertram
Sunwoo Ha
Hongsen Liao
Ulrich Bartling
Seungmin Jin
Xiaoli Qiao
Zoltan Konyha
Steven A. Morris
Andrew H. Crabb
W. Mitchell
Asher Pembroke
Lou Martucci
Frans A. Gerritsen
Graham R. Brookes
Graham Kosiba
Danyel Fisher
Chengqiao Lin
Yuan Cui
Naiyu Wang
Herman Towles
Andrew V. Royappa
Mikael Jern
Boyang Xie
Mirko Mandic
Frank Drews
Christopher Nimsky
Miriah D. Meyer
Minjeong Shin
Nathan Conklin
Samuel G. Fadel
Purna Doddapaneni
Samuel K. Law
Zhenxing Xu
David M. Krum
Ute Schmid
Tim Krake
Lifeng Zhu
Siming Chen 0001
J. Mackinlay
Andrew Rosenberg
Yuri A. Ivanov
David Pugmire
Steve M. F. Treavett
Britta Renner
David Lu
Steven van den Broek
Jurriaan D. Mulder
Yu Zhang 0043
Stefan Barp
Jeff T. Inman
Linda M. Stone
Md Dilshadur Rahman
John Nichols
A. Stewart Fotheringham
Caglar Yildirim
Christoph S. Garbe
Jirí Bittner
Krzysztof Niski
Anna Vilanova Bartrolí
Marie Vendettuoli
Shyhtsun Felix Wu
Yale Song
Dae Hyun Kim 0005
Shaun Kennedy
Sarah S. Poon
Ke Wu
Ulrich Neumann
Wan-Chiu Li
Allan R. Wilks
Wolfgang Kollmann
Michael Cox
René Pischel
Catherine Plaisant
James A. Wise
Federico Ponchio
Johnson Chuang
Ed Huai-hsin Chi
Trustin A. Clear
Mary Czerwinski
Johannes Landstorfer
Shaun Moon
Mourad Ouzzani
Yong Wan
Adrienn Szabó
Stefan Berchtold
Jiawei Tang
Paul Johns
Allan Hanbury
Neng Shi
Michael Middleton
Xingyu Lan
Wai-Yin Ng
Xu-Meng Wang
Tip E. Clifton III
Kuang-Chih Lee
Paul Parsons
Jing Lu
Indranil Chakravarty
Kree Cole-McLaughlin
Leif Kobbelt
Huanliang Wang
Lisa G. Ice
Heidrun Steinmetz
Burkhard Wünsche
Wei Xu 0020
Daniel Afergan
Marcus Wagner
Daniela Oelke
Leo Joskowicz
Thomas Gerstner
Charles Grant
Rob Ingram
Duc M. Nguyen
Marco Hutter 0002
Victor M. Calo
Michael Reiter
Thomas Ernst 0001
Phong Hai Nguyen
John C. Gore
Jörg-Stefan Praßni
Robert F. Dougherty
Matthew Hurst
E. A. Chiocca
Daniel Braun 0010
Peter Mindek
Victor Matvienko
Elke A. Rundensteiner
Bruno Pinaud
Hanning Shao
Alan Chu
Klaus Hildebrandt
Le Song
David Burlinson
Ping Guo 0002
Alex Kale
Anthony K. H. Tung
Fernando Vieira Paulovich
Július Parulek
Scott C. Trager
Poonam Shanbhag
Lesley Brankin
Scott Butner
Paulo Joia
Michael Wybrow
David H. Laidlaw
Tianqing Fang
Arun Reddy Nelakurthi
Jack Snoeyink
Robert M. Sweet
Sanaz Golbabaei
Tomislav Lipic
Sagar Joglekar 0001
Jade Kandel
Charles R. G. Guttmann
Dieter Breitschwerdt
Fei Wang 0016
Daniel Shapiro
John E. Wenskovitch
Georg Zotti
Tadija Kekic
Tao Ju 0001
Akshay Kolgar Nayak
Ravi Kulkarni
Anatole Lécuyer
Ethan Perry
Mahmud Shahriar Hossain
Rahul C. Basole
Jun Chen
Axel Friedrich
Jonathan W. Decker
Dave Brown
Tiffany Wun
Andruid Kerne
Thinh P. Q. Nguyen
Yuji Hatanaka
Jack Wilburn
Roel van Driel
Daniel Angus
Clement Shimizu
P. Krishnaswamy
Ji Qi
Gopal Patnaik
Meenakshisundaram Gopi
Laura Lukes
Rudy Hashim
Vivek Verma
David Hysom
Robert C. Zeleznik
Yifan Zhang 0007
E. Myers
Nathan Winters
Harrie van den Bosch
Kenichi Yoshida
Ozan Ersoy
B.-J.M. Webb-Robertson
Michael J. Pekala
Eric Grosse
Cem Yuksel
Nitesh V. Chawla
Nelusa Pathmanathan
Marcus Handte
Victor Y. Chen
Chang Ha Lee
Robert J. Moorhead
Frank Keul
Yuanzhe Hu
Alison Duffy
Morteza Karimzadeh
Michael Blumenschein
Lars Hufnagel
Philipp Roskosch
Michael Stephanides
Michelle X. Zhou
Evan Peck
Jason Alexander
Ketan Mehta
Julian Thijssen
Cristian Felix
Casimir J. H. Ludwig
Hai Lin 0003
Jonathan Zhang
Hongzeng Zhang
Jiazhi Xia
Wenli Cai
Gerhard Steinebach
Min Zhu 0005
J. van der Zijp
J.C. King
Pieter C. Buijs
James Bossert
Luke Harmon
Quang Vinh Nguyen 0002
Thomas Schiemann
Ravi S. Nanjundiah
Alark Joshi
Christophe Viau
Egzon Miftari
Keith Andrews
Gonzalo A. Ramos
Ankush Kumar
Graeme Gange
Neel Sundaresan
Xilong Shen
Markus Billeter
Austin H. Patton
Julian Kreiser
Dilpreet Singh
Hans-Georg Pagendarm
Qinhan Liu
Zheqing Yu
Muriel Ross
Yuhong Li
Jocelyn Ng
John Flynn
Jonathan Roberts 0002
Dominique Brodbeck
Bernard Grossman
Hannah Murray
Suya You
David Lazer
Eitan Bachmant
Ray J. Meyers
Xiaojing Ma 0002
Mahdi Pakdaman Naeini
Dimitrios Mitsouras
Woohyuk Choi
Narayanan Kasthuri
R. Clay Reid
Elmar Eisemann
Philip Peterson
Heike Jänicke
Emanuele Santos
Peter Kohlmann
Ying-Huey Fua
Robin Valenza
Pedro R. Walteros
Pascal Nardini
Stephen Ingram
Alvin J. Law
Matt-Heun Hong
Ankur Kapoor
Shaocong Tao
Brian C. Van Essen
Alexandra Lee
Erin McGowan
Akhilesh Camisetty
Çagatay Demiralp
Alexander Bogomjakov
Huihua Lu
Gordon Kindlmann
Sven Bachthaler
Daniel Gubler
Rui Ding 0001
Benjamin Tissoires
E. Bayer
Klaus D. Engel
Manfred Brill
Jing Wu 0004
David Lindgren
Ming C. Hao
Elsie Lee
Tonya L. Smith-Jackson
Didier Loisel
Jorge Luis Williams
Mitchell Roth
Chris Newbern
Naeem Shareef
Maryam Siahbani
Jakob Troidl
Thorsten May
Xiaoyu Yang
Wonyoung So
Jie Gao 0001
Ahmad M. Abusalah
Benjamin Tyner
Jochen Ehret
Hui Zhang 0027
Wen-Feng Cheng
Mete A. Sözen
Nikhil Gagvani
Denis Zorin
Judy Diamond
Wladimir Djatschin
Anuj R. Shah
Adam W. Anderson
Thomas Vetter
Chengshun Wang
Christopher DeCoro
Christopher Koehler
Saiful Khan
Thomas Höllt
Anzu Hakone
Markus Petzold
Diem Tran
Bradley C. Lowekamp
Kyoung Ho Lee
Masashi Toyoda
Anders Ynnerman
Paul L. Nunez
William H. Mason
Clio Andris
Florian Wetzels
Jiaying Lu 0005
Johan Redström
Devanshu Arya
Taeko Azuma
Christopher Giertsen
Xiuming Zhang
Ligan Cai
Chenglong Wang
Bridget Moynihan
Ravish Chawla
Austin P. Wright
Rae Kyoung Lee
Gianne Derks
Xinyu Zhu
Nicolas Heulot
Iwo Serlie
Rosane Minghim
Rachel E. Clough
Zi'ang Ding
Cheng Zheng
Tin Kam Ho
Bingchang Chen
André Skupin
Paul Issartel
Winston H. Hsu
Harper Schwab
David McColgin
Daryl H. Hepting
Matt I. B. Oddo
Chengzhong Liu
Julian Heinrich
Randall Frank
Sang-Cheol Seok
William John Teahan
Tim Gerrits
Serban R. Pop
Yael Albo
Katherine E. Isaacs
Shizhuo Long
Michelle Morgenstern
Ana Jofre
John S. George
Haeyong Chung
Paul Brewster
Rahul Duggal
Dingdong Liu
Marc Alexa
Pan Hao
Mark Janus
Andrew Brandt
Christopher D. Shaw
Theresia Gschwandtner
Gerome Miklau
Anish Chandak
Yansong Chua
T. Myerson
Charilaos Papadopoulos
Yixin Yu 0001
Felix Brodkorb
Sujin Jang
Trung-Tien Phan-Quang
James Hudson
Mike Falvo
Doug A. Bowman
Aidong Lu
Abdul Waheed
Bart M. ter Haar Romeny
Frédéric Lalanne
David R. Nadeau
Pierre Dragicevic
Zac Lucarelli
Bart A. Singer
Emmy-Charlotte Förster
Niclas Andersson
Jules Vidal
Patrick Köthur
Shannon Bradshaw
Xiaolin Wu
Chaomei Chen
David M. Vock
Deborah Hix
Lola W. Anacker
Seulgi Choi
P.K. Robertson
Dashun Wang
Anjana Arunkumar
Tobias Ruppert
Siegfried Handschuh
Sami Kilic
Johnny Campos
Martin Schulz 0001
Jianfei Chen 0001
Yusheng Qi
Reinhard Männer
Michael Hund
Jaeyoung Kim
Weifeng Chen 0002
Sabine Iserhardt-Bauer
Michael Ankele
Angie W. Boggust
Matthias Bernhard
Mark Derthick
R. Feldmann
Michael D. McCool
Lei Chen 0002
René Pompl
Koenraad Brosens
Roger Tan
Jorge A. Wagner Filho
Olga Sorkine-Hornung
Adam B. Forgang
Marty Brady
Won-Dong Jang
Maryam Nafari
Jarry H. T. Claessen
David P. Dobkin
Hesham Elhalawani
Milad Rogha
Yahui Zhao
Xin Tong 0012
Michelle Borkin
Stephan Sellien
Mingwei Li
Philip W. Grant
Philippas Tsigas
Bridger Herman
David Miller
Tianyi Zhang
Hongwei Li 0004
Douglas J. Cork
Colin Sharp
Deboshmita Ghosh
Jean-Michel Dischler
Jimbo Wilson
Meilai Ji
Timothy S. Miller
Herb Taylor
Timothy Major
Nelson Wong
Neha Kumar 0001
Peter B. Robinson
Xiaoke Huang
Phillip Barry
Bo Dong 0001
Xiangyuan Chen
Yinqiao Wang
Shenghui Cheng
Michael Piatek
Stéphane Conreaux
Cydney B. Nielsen
Fabio Marton
Dominik Meyer
Michael L. Rivera
Moritz Bächer
Nancy S. Collins
Aoyu Wu
Joon-Yong Lee
Fan Hong
R. Victor Klassen
Gregor Schlosser
Benjamin F. Gregorski
Mitchell Gordon
Stéphanie Rey
Kenneth Moreland
Luhao Ge
Charles Aldrich
Patrick S. McCormick
Dorit Merhof
Larry Brumbaugh
Narges Mahyar
Gord Davison
Holger Steeb
Ken Brodlie
Stephen M. Kosslyn
Anqi Cao
Maximilian T. Fischer
Nan-Chen Chen
W. Massell
René Caubet
Baldwin Nsonga
Ronghua Liang
Johannes Kuntner
Sean McCullough
Jonathan Zong
Daniel Fink 0002
Joel A. Ferstay
Tarique Siddiqui
Dan Goldwasser
Xiaotong Liu
Dennis P. Groth
Xinyi He
Eric Christopher Wyatt
Sao Myat Thazin Thane
Richard Allen Miller
Rimma V. Nehme
Brad Whitlock
Chen Chen 0080
William A. Pike
Elisa Portes dos Santos Amorim
Kan Dai
Alla Zelenyuk
Dora Kiesel
Haiyang Wang
Vilém Zouhar
Michael Burch
Michael Sedlmair
Zhongjie Wang 0001
John Kolojejchick
Haidong Zhang
Neel Parekh
Joerg Meyer 0003
Jian-Cheng Song
Rhodri Bown
Eric A. Wernert
William E. Lorenson
Si Li
Yitao Wu
David E. Laney
Adam Jansen
Polina Kondratieva
Sana Malik
Wolf Spindler
Soeren Terziadis
Taowei David Wang
Martin Suter
Jim Baker
Jason J. Levit
Matthew Tobiasz
Madelaine Boyd
Nuo Chen
Keith Bein
Mark C. Price
Matthew O. Ward
Roland Rühle
M. Andrew Eick
Tobias Skog
Minje Choi
Rui Sheng
Baoquan Chen
Brianne E. Sherman
Malgorzata Olejniczak
Ryan M. Kilgore
Bernd Finkbeiner
Oliver Beuing
Stephen Smart
Younis Hijazi
Raj Shekhar
Shaolun Ruan
Raimond L. Winslow
Ren Liu
S.L. Wertheim
Jianben He
Rachel Shadoan
Jean-Louis Dillenseger
Nils Rodrigues
Stephan J. Braun
Udo Diewald
Birgit Henne
Timothy W. Collins
Mingze Ma
Ningyu Mao
Stephen R. Marschner
Daniel E. Laney
Evanthia Dimara
Wei Peng
Sanjeev Balakrishnan
Cody Dunne
Hans-Peter Seidel
Tianyu Xiong
Shashank Sunkavalli
Enyu Che
Vasily Strela
Kasper Dinkla
Manlio Massiris Fernández
Kate Isaacs
Jason Shepherd
Charles Perin
Johanna Fulda
Guillaume Favelier
Helen Zhao 0001
Zsolt Fekete
Ka-Ping Yee
Francis P. Boscoe
Wolfgang Aigner
Wolfgang Straßer
Yueqi Hu
Jessica K. Witt
Frits Koning
B. Estus
Binh Pham 0001
Jun Liao
Eric Liu
Hamed Bouzari
Agata Opalach
Shade T. Shutters
Xiao Zhang 0019
Natascha Sauber
Ko-Chih Wang
Marieke E. Ijsselsteijn
Howard Neely
Haijun Xia
Ying Chen
Patrick Degener
Zeqian Shen
Yuan-Fang Li
Brock A. Wester
Uwe Mikolajewicz
Laura E. Matzen
Paul Chapman
John K. Johnstone
Adrian Freed
H. Levkowitz
Hans-Christian Hege
Johannes Ellemose
Hujun Bao
Thomas Erickson
Erik Wistrand
Nassir Navab
Scott Meador
Jiang Zhang 0002
David S. Ebert
Andrew J. Narracott
Hyeok Kim
Elizabeth Jurrus
Jaeyeon Kihm
Frank Krüger 0001
Victoria Interrante
Ravi Ramamoorthi
Adam Finkelstein
Cheng Tang
Jeroen Poblome
Paul Adams
Hanspeter Pfister
S. Peter Henzi
Aaron J. Quigley
Xuerou Yu
Duane L. Knill
Dianne Cook
Yuge Zhang
Fabian Fischer 0001
Chris Rooney
Lynn Schwendiman
Zhuming Ai
Tobias Klein
Nafees U. Ahmed
Hong Chen
Minjeong Kim
Yumeng Hou
Philip D. Heermann
Peter F. Stadler
Osamu Saeki
Ka-Kei Chung
Daniel R. Bekins
Meleagros A. Krokos
Kaisa Miettinen
Kesheng Wu
Thomas Simpson
Gautam Kumar
Bernhard Eberhardt
Daniele Chiappalupi
Yanwei Huang
Denis M. Larkin
Paul C. Parsons
Edward J. Coyle
Andreas Butz
Gianmaria Silvello
Antti Oulasvirta
David Borland
J. Michalak
Harry X. Li
Juri F. Buchmüller
E. Fishman
Andreas Glatz
Michel A. Westenberg
Tingting Liu
Jeffrey Joyal
Shaun D. Jackman
Sebastian Mittelstädt
Olaf Kolditz
Mickaël Fabrègue
D. Seneker
Richard Alligier
Shash Sinha
Julie Lein
Fosca Giannotti
Roeland Scheepens
Guodao Sun
Jürgen P. Schulze
Tian Gao
Harsh Bhatia
Qi'an Chen
Eric Krokos
Song Zhang 0004
Bernhard Fröhler
Alan Lundgard
Soumya Dutta
Yong Wang 0021
Antoine Lambert
C. Levit
Sidney W. Wang
Fabien Bosquet
Jeff Lichtman
Jeroen Eggermont
Marianna Jakab
Cynthia Chen
Pathan Aseef Khan
Jieying Huang
Christoph Kubisch
Daniel Hubball
Heiko Ramm
Ian Bowman
Stephen Rudolph
Norma López
Tom Abel
Hammad Haleem
Jason Payne
Roberto Lario
Andrés Lalama
Hadi Abdo
Filip Opálený
Christopher Nafis
Matthias Hopf
Christoph Csallner
Le Liu 0007
D.M. Butler
Kaixin Chen 0004
Peter Kok
Michael Woodward
Chris Yi
Valentin Polishchuk
Len Kne
Zhiguang Yang
Henrik Weimer
Jayaraman J. Thiagarajan
Ronald M. McLaughlin
Christopher deFilippi
Ian M. Thornton
Àlvar Vinacua
Jon D. Genetti
Paul Hoover
Nelson Max
Hannah Pileggi
Russell E. Jacobs
H. Drevermann
Jürgen Hesser
Wenshuo Zhao
Bret Jackson
Daniel Haug
Daniel Bielser
Angela K. Mellema
Nicu D. Cornea
Konstantin Dmitriev
Vladimir Pekar
Fahai Zhong
Mats Lind
Lihua Hao
John E. West
Michael Gertz 0001
Florian Ladstädter
Thomas Wischgoll
Yuxiao Li 0002
Arlind Nocaj
M. Goldberg
Klaus Nordhausen
Stephanie Ozenne
Tom Biddlecome
Jim Smiley
Dinoj Surendran
Laura Monroe
John J. Baglino
Duong B. Nguyen
Jirí Hladuvka
Suting Hong
Shilong Liu 0004
Desney S. Tan
Carsten Stoll
Simone Scheithauer
Rafael Wiemker
Sean Kandel
Julio C. Bermudez
Emil Axelsson
Christian Hansen 0001
Walter Shackelford
Bernhard Sadransky
Ethan L. Miller
Paolo Federico 0001
Audrey S. Wang
Luoxuan Weng
Jussi Hakanen
Ziang Li
Steven L. Franconeri
Phoebe Moh
Mike Peery
Zvi Polunsky
Yan Ke
Vern Crow
Kyeongpil Kang
Mark Gray
Michael Terry
Seth R. Gorelik
Seth Johnson
Farah Kamw
Peihong Guo
Bob Baddeley
Yifan Wu
Mario Costa Sousa
Chao Han 0005
Zhengyu Su
Joel Kronander
R. Kulkarni
E.P. Glinert
Peter Gyory
Fatih Korkmaz
Connor Scully-Allison
Magnus Paulson Erga
Helen C. Purchase
Erich Gstrein
Jameson Miller
Rongchen Zhu
Andreas Just
Henry Fuchs
M. Shewarega
Markus Gross 0001
J. Xavier Prochaska
Philip J. Mercurio
Jinsong Wang
Stephen M. Ervin
Ying Feng
Thomas J. Overbye
Andrey Krekhov
Douglas W. Clark
Miaoxin Hu
Robert Albert
Wolfram von Funck
Harinarayan Krishnan
Michael Sühling
Takahiro Yamamoto
Rodolphe Devillers
Christopher R. Schwalm
Jason D. Walter
Rama Akkiraju
Ian G. Angus
Frank J. Rybicki
Heidi Werner
Zhaohua Ding
N.D. Gershon
