Year,DOI,AuthorNames-Deduped,AuthorAffiliation,Country
2003,10.1109/VISUAL.2003.1250418,Kwan-Liu Ma,"University of California, Davis, USA",USA
2003,10.1109/VISUAL.2003.1250418,Patrick S. McCormick,,
2003,10.1109/VISUAL.2003.1250418,William Ward,,
2003,10.1109/VISUAL.2003.1250419,Paul Adams,"ERDC, Major Shared Resource Center, Vicksburg, MS, USA",USA
2003,10.1109/VISUAL.2003.1250419,Douglas Dommermuth,,
2003,10.1109/VISUAL.2003.1250420,David Ellsworth,"NASA, USA",USA
2003,10.1109/VISUAL.2003.1250420,Patrick J. Moran,,
2003,10.1109/VISUAL.2003.1250421,Walter Jiménez,"Oregon Health & Science University, USA",USA
2003,10.1109/VISUAL.2003.1250421,Wagner Toledo Corrêa,"Oregon Health & Science University, USA",USA
2003,10.1109/VISUAL.2003.1250421,Cláudio T. Silva,"Oregon Health & Science University, USA",USA
2003,10.1109/VISUAL.2003.1250421,António M. Baptista,"Oregon Health & Science University, USA",USA
2003,10.1109/VISUAL.2003.1250422,Voicu Popescu,"Purdue University, USA",USA
2003,10.1109/VISUAL.2003.1250422,Christoph M. Hoffmann,"Purdue University, USA",USA
2003,10.1109/VISUAL.2003.1250422,Sami Kilic,"Purdue University, USA",USA
2003,10.1109/VISUAL.2003.1250422,Mete Sozen,"Purdue University, USA",USA
2003,10.1109/VISUAL.2003.1250422,Scott Meador,"Purdue University, USA",USA
2003,10.1109/VISUAL.2003.1250423,Oliver Kreylos,"University of California, Davis, USA",USA
2003,10.1109/VISUAL.2003.1250423,Nelson L. Max,"University of California, Davis, USA",USA
2003,10.1109/VISUAL.2003.1250423,Bernd Hamann,"University of California, Davis, USA",USA
2003,10.1109/VISUAL.2003.1250423,Silvia N. Crivelli,,
2003,10.1109/VISUAL.2003.1250423,E. Wes Bethel,,
2003,10.1109/VISUAL.2003.1250424,Wendy Plesniak,"Massachusetts Institute of Technology, USA",USA
2003,10.1109/VISUAL.2003.1250424,Michael Halle,"Massachusetts Institute of Technology, USA",USA
2003,10.1109/VISUAL.2003.1250424,Steven D. Pieper,,
2003,10.1109/VISUAL.2003.1250424,William M. Wells III,,
2003,10.1109/VISUAL.2003.1250424,Marianna Jakab,,
2003,10.1109/VISUAL.2003.1250424,Dominik S. Meier,,
2003,10.1109/VISUAL.2003.1250424,Stephen A. Benton,,
2003,10.1109/VISUAL.2003.1250424,Charles R. G. Guttmann,,
2003,10.1109/VISUAL.2003.1250424,Ron Kikinis,,
2003,10.1109/VISUAL.2003.1250425,Leonid Zhukov,"California Institute of Technology, USA",USA
2003,10.1109/VISUAL.2003.1250425,Alan H. Barr,"California Institute of Technology, USA",USA
2003,10.1109/VISUAL.2003.1250426,Georges G. Grinstein,"University of Massachusetts Lowell, USA",USA
2003,10.1109/VISUAL.2003.1250426,Alfred Kobsa,,
2003,10.1109/VISUAL.2003.1250426,Catherine Plaisant,,
2003,10.1109/VISUAL.2003.1250426,Ben Shneiderman,,
2003,10.1109/VISUAL.2003.1250426,John T. Stasko,,
2003,10.1109/VISUAL.2003.1250427,E. Wes Bethel,"Lawrence Berkeley National Laboratory, USA",USA
2003,10.1109/VISUAL.2003.1250427,Greg Abram,,
2003,10.1109/VISUAL.2003.1250427,John Shalf,,
2003,10.1109/VISUAL.2003.1250427,Randy Frank,,
2003,10.1109/VISUAL.2003.1250427,James P. Ahrens,,
2003,10.1109/VISUAL.2003.1250427,Steven G. Parker,,
2003,10.1109/VISUAL.2003.1250427,Nagiza F. Samatova,,
2003,10.1109/VISUAL.2003.1250427,Mark C. Miller,,
2003,10.1109/VISUAL.2003.1250428,Theresa-Marie Rhyne,"North Carolina State University, USA",USA
2003,10.1109/VISUAL.2003.1250428,Melanie Tory,,
2003,10.1109/VISUAL.2003.1250428,Tamara Munzner,,
2003,10.1109/VISUAL.2003.1250428,Matthew O. Ward,,
2003,10.1109/VISUAL.2003.1250428,Christopher R. Johnson 0001,,
2003,10.1109/VISUAL.2003.1250428,David H. Laidlaw,,
2003,10.1109/VISUAL.2003.1250429,Raghu Machiraju,"Ohio State University, Columbus, USA",USA
2003,10.1109/VISUAL.2003.1250429,Christopher R. Johnson 0001,,
2003,10.1109/VISUAL.2003.1250429,Terry S. Yoo,,
2003,10.1109/VISUAL.2003.1250429,Roger Crawfis,,
2003,10.1109/VISUAL.2003.1250429,David S. Ebert,,
2003,10.1109/VISUAL.2003.1250429,Don Stredney,,
2003,10.1109/VISUAL.2003.1250430,John R. Wright,"NASA, USA",USA
2003,10.1109/VISUAL.2003.1250430,Scott Burleigh,,
2003,10.1109/VISUAL.2003.1250430,Makoto Maruya,,
2003,10.1109/VISUAL.2003.1250430,Scott Maxwell,,
2003,10.1109/VISUAL.2003.1250430,René Pischel,,
2004,10.1109/INFVIS.2004.1,Robert A. Amar,"Ecole des Mines de Nantes, France",France
2004,10.1109/INFVIS.2004.1,John T. Stasko,,
2004,10.1109/INFVIS.2004.10,Robert A. Amar,"Georgia Institute of Technology, USA",USA
2004,10.1109/INFVIS.2004.10,John T. Stasko,,
2004,10.1109/INFVIS.2004.11,Lior Berry,"University of British Columbia, Canada",Canada
2004,10.1109/INFVIS.2004.11,Tamara Munzner,,
2004,10.1109/INFVIS.2004.12,Chris Weaver,"University of Wisconsin, Madison, USA",USA
2004,10.1109/INFVIS.2004.13,Steven F. Roth,"Maya Viz, USA",USA
2004,10.1109/INFVIS.2004.13,Steven F. Roth,"Carnegie Mellon University, USA",USA
2004,10.1109/INFVIS.2004.14,Frank van Ham,"Eindhoven University of Technology, The Netherlands",The Netherlands
2004,10.1109/INFVIS.2004.15,Wei Peng,"Worcester Polytechnical Institute, USA",USA
2004,10.1109/INFVIS.2004.15,Matthew O. Ward,,
2004,10.1109/INFVIS.2004.15,Elke A. Rundensteiner,,
2004,10.1109/INFVIS.2004.16,Eric T. Stanton,"Sandia National Laboratories, USA",USA
2004,10.1109/INFVIS.2004.16,W. Philip Kegelmeyer,,
2004,10.1109/INFVIS.2004.17,Fujio Tsutsumi,"Central Research Institute of Electric Power Industry, Japan",Japan
2004,10.1109/INFVIS.2004.17,Norihiko Itoh,,
2004,10.1109/INFVIS.2004.17,Takashi Onoda,,
2004,10.1109/INFVIS.2004.18,Yaniv Frishman,"Technion-Israel Institute of Technology, Haifa, Israel",Israel
2004,10.1109/INFVIS.2004.18,Ayellet Tal,,
2004,10.1109/INFVIS.2004.19,Michael Granitzer,"Know-Center GmbH, Graz, Austria",Austria
2004,10.1109/INFVIS.2004.19,Wolfgang Kienreich,,
2004,10.1109/INFVIS.2004.19,Vedran Sabol,,
2004,10.1109/INFVIS.2004.19,Keith Andrews,,
2004,10.1109/INFVIS.2004.19,Werner Klieber,,
2004,10.1109/INFVIS.2004.2,Diane Cluxton,"SD Industries GmbH,Germany",Germany
2004,10.1109/INFVIS.2004.2,Stephen G. Eick,,
2004,10.1109/INFVIS.2004.2,Jie Yun,,
2004,10.1109/INFVIS.2004.20,Eben Myers,"Platform Digital, LLC, USA",USA
2004,10.1109/INFVIS.2004.20,Peter Coppin,,
2004,10.1109/INFVIS.2004.20,Michael D. Wagner,,
2004,10.1109/INFVIS.2004.20,Karl Fischer,,
2004,10.1109/INFVIS.2004.20,Luisa Lu,,
2004,10.1109/INFVIS.2004.20,W. Ronald McCloskey,,
2004,10.1109/INFVIS.2004.20,David Seneker,,
2004,10.1109/INFVIS.2004.21,Michael J. McGuffin,"University of Toronto,Canada",Canada
2004,10.1109/INFVIS.2004.21,Gord Davison,,
2004,10.1109/INFVIS.2004.21,Ravin Balakrishnan,,
2004,10.1109/INFVIS.2004.22,Daniel A. Keim,"University of Konstanz,Germany",Germany
2004,10.1109/INFVIS.2004.22,Helmut Barro,,
2004,10.1109/INFVIS.2004.22,Christian Panse,,
2004,10.1109/INFVIS.2004.22,Jörn Schneidewind,,
2004,10.1109/INFVIS.2004.22,Mike Sips,,
2004,10.1109/INFVIS.2004.23,Maylis Delest,"University of Bordeaux,France",France
2004,10.1109/INFVIS.2004.23,Tamara Munzner,,
2004,10.1109/INFVIS.2004.23,David Auber,,
2004,10.1109/INFVIS.2004.23,Jean-Philippe Domenger,,
2004,10.1109/INFVIS.2004.25,Lucian Voinea,"Eindhoven University of Technology, The Netherlands",The Netherlands
2004,10.1109/INFVIS.2004.25,Alexandru Telea,,
2004,10.1109/INFVIS.2004.25,Jarke J. van Wijk,,
2004,10.1109/INFVIS.2004.26,Mirko Mandic,"Texas A&M University, USA",USA
2004,10.1109/INFVIS.2004.26,Andruid Kerne,,
2004,10.1109/INFVIS.2004.27,Thomas Kapler,"Oculus Info Inc., USA",USA
2004,10.1109/INFVIS.2004.27,William Wright,,
2004,10.1109/INFVIS.2004.28,Pin Ren,"Northwestern University, Evanston, IL, USA",USA
2004,10.1109/INFVIS.2004.28,Benjamin Watson,,
2004,10.1109/INFVIS.2004.29,Diane Cluxton,"SSS Research, Inc, USA",USA
2004,10.1109/INFVIS.2004.29,Stephen G. Eick,,
2004,10.1109/INFVIS.2004.29,Jie Yun,,
2004,10.1109/INFVIS.2004.3,Chaomei Chen,"University of Maryland, College Park, USA",USA
2004,10.1109/INFVIS.2004.37,Pak Chung Wong,"Pacific Northwest National Laboratory, USA",USA
2004,10.1109/INFVIS.2004.37,Elizabeth G. Hetzler,,
2004,10.1109/INFVIS.2004.37,Christian Posse,,
2004,10.1109/INFVIS.2004.37,Mark A. Whiting,,
2004,10.1109/INFVIS.2004.37,Susan L. Havre,,
2004,10.1109/INFVIS.2004.37,Nick Cramer,,
2004,10.1109/INFVIS.2004.37,Anuj R. Shah,,
2004,10.1109/INFVIS.2004.37,Mudita Singhal,,
2004,10.1109/INFVIS.2004.37,Alan Turner,,
2004,10.1109/INFVIS.2004.37,James J. Thomas,,
2004,10.1109/INFVIS.2004.38,Chaomei Chen,"Drexel University, USA",USA
2004,10.1109/INFVIS.2004.39,Jaroslav Tyman,"Georgia Institute of Technology, USA",USA
2004,10.1109/INFVIS.2004.39,Grant P. Gruetzmacher,,
2004,10.1109/INFVIS.2004.39,John T. Stasko,,
2004,10.1109/INFVIS.2004.4,James Abello,"Drexel University, USA",USA
2004,10.1109/INFVIS.2004.4,Frank van Ham,,
2004,10.1109/INFVIS.2004.40,Joshua Foster,"University of North Carolina, Charlotte, USA",USA
2004,10.1109/INFVIS.2004.40,Kalpathi R. Subramanian,,
2004,10.1109/INFVIS.2004.40,Robert Herring,,
2004,10.1109/INFVIS.2004.40,Gail-Joon Ahn,,
2004,10.1109/INFVIS.2004.41,Ming C. Hao,"Hewlett Packard Laboratories, USA",USA
2004,10.1109/INFVIS.2004.41,Daniel A. Keim,,
2004,10.1109/INFVIS.2004.41,Umeshwar Dayal,,
2004,10.1109/INFVIS.2004.41,Jörn Schneidewind,,
2004,10.1109/INFVIS.2004.42,Jimmy Johansson,"Linköping University,Sweden",Sweden
2004,10.1109/INFVIS.2004.42,Patric Ljung,,
2004,10.1109/INFVIS.2004.42,David Lindgren,,
2004,10.1109/INFVIS.2004.42,Matthew D. Cooper,,
2004,10.1109/INFVIS.2004.43,Frank van Ham,"Eindhoven University of Technology, The Netherlands",The Netherlands
2004,10.1109/INFVIS.2004.43,Jarke J. van Wijk,,
2004,10.1109/INFVIS.2004.44,Stuart K. Card,"Palo Alto Research Center, USA",USA
2004,10.1109/INFVIS.2004.45,Weimao Ke,"University of Indiana, USA",USA
2004,10.1109/INFVIS.2004.45,Katy Börner,,
2004,10.1109/INFVIS.2004.45,Lalitha Viswanath,,
2004,10.1109/INFVIS.2004.46,James Abello,"Rutgers University, USA",USA
2004,10.1109/INFVIS.2004.46,Frank van Ham,,
2004,10.1109/INFVIS.2004.47,Yves Chiricota,"Université du Québec, Canada",Canada
2004,10.1109/INFVIS.2004.47,Fabien Jourdan,,
2004,10.1109/INFVIS.2004.47,Guy Melançon,,
2004,10.1109/INFVIS.2004.48,Tzu-Wei Hsu,"Georgia Institute of Technology, USA",USA
2004,10.1109/INFVIS.2004.48,Lee Inman,,
2004,10.1109/INFVIS.2004.48,Dave McColgin,,
2004,10.1109/INFVIS.2004.48,Kevin Stamper,,
2004,10.1109/INFVIS.2004.49,Stephen G. Kobourov,"University of Arizona, USA",USA
2004,10.1109/INFVIS.2004.49,Kevin Wampler,,
2004,10.1109/INFVIS.2004.5,Purvi Saraiya,"Virginia Tech, USA",USA
2004,10.1109/INFVIS.2004.5,Anand Agarawala,,
2004,10.1109/INFVIS.2004.50,Soon Tee Teoh,"University of California, Davis, USA",USA
2004,10.1109/INFVIS.2004.50,Kwan-Liu Ma,,
2004,10.1109/INFVIS.2004.52,Nathan Gossett,"University of Minnesota, Twin Cities, USA",USA
2004,10.1109/INFVIS.2004.52,Baoquan Chen,,
2004,10.1109/INFVIS.2004.53,Sheelagh Carpendale,"University of Calgary, Canada",Canada
2004,10.1109/INFVIS.2004.53,Anand Agarawala,,
2004,10.1109/INFVIS.2004.56,Anselm Spoerri,"Rutgers University, USA",USA
2004,10.1109/INFVIS.2004.57,Roland Heilmann,"Bayer Technology, Germany",Germany
2004,10.1109/INFVIS.2004.57,Daniel A. Keim,,
2004,10.1109/INFVIS.2004.57,Christian Panse,,
2004,10.1109/INFVIS.2004.57,Mike Sips,,
2004,10.1109/INFVIS.2004.58,David Lu,"Futurefarmers, USA",USA
2004,10.1109/INFVIS.2004.58,Lauren Dietrich,,
2004,10.1109/INFVIS.2004.59,Melanie Tory,"Simon Fraser University, Canada",Canada
2004,10.1109/INFVIS.2004.59,Torsten Möller,,
2004,10.1109/INFVIS.2004.6,Conrad Albrecht-Buehler,"The MITRE Corporation, USA",USA
2004,10.1109/INFVIS.2004.6,Benjamin Watson,,
2004,10.1109/INFVIS.2004.6,David A. Shamma,,
2004,10.1109/INFVIS.2004.60,Matt Williams,"University of British Columbia, Canada",Canada
2004,10.1109/INFVIS.2004.60,Tamara Munzner,,
2004,10.1109/INFVIS.2004.63,Conrad Albrecht-Buehler,"Northwestern University, Evanston, IL, USA",USA
2004,10.1109/INFVIS.2004.63,Benjamin Watson,,
2004,10.1109/INFVIS.2004.63,David A. Shamma,,
2004,10.1109/INFVIS.2004.64,Jean-Daniel Fekete,"Inria, France",France
2004,10.1109/INFVIS.2004.64,Jean-Daniel Fekete,"Université Paris-Sud,France",France
2004,10.1109/INFVIS.2004.65,Andrew Vande Moere,"University of Sydney, Australia",Australia
2004,10.1109/INFVIS.2004.66,Emden R. Gansner,"AT&T Labs, USA",USA
2004,10.1109/INFVIS.2004.66,Yehuda Koren,,
2004,10.1109/INFVIS.2004.66,Stephen C. North,,
2004,10.1109/INFVIS.2004.67,Dennis P. Groth,"University of Indiana, USA",USA
2004,10.1109/INFVIS.2004.67,Benjamin W. Murphy,,
2004,10.1109/INFVIS.2004.68,Almir Olivette Artero,"University of Sao Paulo, Brazil",Brazil
2004,10.1109/INFVIS.2004.68,Maria Cristina Ferreira de Oliveira,,
2004,10.1109/INFVIS.2004.68,Haim Levkowitz,,
2004,10.1109/INFVIS.2004.69,Bongshin Lee,"University of Maryland, College Park, USA",USA
2004,10.1109/INFVIS.2004.69,Bongshin Lee,"Microsoft Research, USA",USA
2004,10.1109/INFVIS.2004.69,Mary Czerwinski,,
2004,10.1109/INFVIS.2004.69,George G. Robertson,,
2004,10.1109/INFVIS.2004.69,Benjamin B. Bederson,,
2004,10.1109/INFVIS.2004.7,Adel Ahmed,"University of Bordeaux,France",France
2004,10.1109/INFVIS.2004.7,Tim Dwyer,,
2004,10.1109/INFVIS.2004.7,Colin Murray,,
2004,10.1109/INFVIS.2004.7,Le Song,,
2004,10.1109/INFVIS.2004.7,Ying Xin Wu,,
2004,10.1109/INFVIS.2004.70,Alfred Kobsa,"University of California, Irvine, USA",USA
2004,10.1109/INFVIS.2004.71,Jing Yang 0001,"Worcester Polytechnical Institute, USA",USA
2004,10.1109/INFVIS.2004.71,Anilkumar Patro,,
2004,10.1109/INFVIS.2004.71,Shiping Huang,,
2004,10.1109/INFVIS.2004.71,Nishant K. Mehta,,
2004,10.1109/INFVIS.2004.71,Matthew O. Ward,,
2004,10.1109/INFVIS.2004.71,Elke A. Rundensteiner,,
2004,10.1109/INFVIS.2004.72,Alan Keahey,"Visintuit LLC, USA",USA
2004,10.1109/INFVIS.2004.72,Kenneth C. Cox,,
2004,10.1109/INFVIS.2004.73,Parthasarathy Krishnaswamy,"University of Illinois, Chicago, USA",USA
2004,10.1109/INFVIS.2004.73,Stephen G. Eick,,
2004,10.1109/INFVIS.2004.73,Robert L. Grossman,,
2004,10.1109/INFVIS.2004.74,Mahnas Jean Mohammadi-Aragh,"Mississippi State University, USA",USA
2004,10.1109/INFVIS.2004.74,T. J. Jankun-Kelly,,
2004,10.1109/INFVIS.2004.75,Ellen Diep,"Tufts University, USA",USA
2004,10.1109/INFVIS.2004.75,Robert J. K. Jacob,,
2004,10.1109/INFVIS.2004.76,Dinoj Surendran,"University of Chicago, USA",USA
2004,10.1109/INFVIS.2004.76,Stuart Levy,,
2004,10.1109/INFVIS.2004.77,Adel Ahmed,"University of Sydney, Australia",Australia
2004,10.1109/INFVIS.2004.77,Tim Dwyer,,
2004,10.1109/INFVIS.2004.77,Colin Murray,,
2004,10.1109/INFVIS.2004.77,Le Song,,
2004,10.1109/INFVIS.2004.77,Ying Xin Wu,,
2004,10.1109/INFVIS.2004.8,Fernanda B. Viégas,"Massachusetts Institute of Technology, USA",USA
2004,10.1109/INFVIS.2004.8,Ethan Perry,,
2004,10.1109/INFVIS.2004.8,Ethan Howe,,
2004,10.1109/INFVIS.2004.8,Judith S. Donath,,
2004,10.1109/VISUAL.2004.10,Chandrajit L. Bajaj,"University of Leeds, UK",UK
2004,10.1109/VISUAL.2004.10,Peter Djeu,,
2004,10.1109/VISUAL.2004.10,Vinay Siddavanahalli,,
2004,10.1109/VISUAL.2004.10,Anthony Thane,,
2004,10.1109/VISUAL.2004.101,Hui Xie 0001,"Stony Brook University, USA",USA
2004,10.1109/VISUAL.2004.101,Kevin T. McDonnell,"Stony Brook University, USA",USA
2004,10.1109/VISUAL.2004.101,Hong Qin,"Stony Brook University, USA",USA
2004,10.1109/VISUAL.2004.102,Ken Museth,"Linkoping Institute of Technology, Sweden",Sweden
2004,10.1109/VISUAL.2004.102,Santiago V. Lombeyda,,
2004,10.1109/VISUAL.2004.103,Chandrajit L. Bajaj,"University of Texas, Austin, USA",USA
2004,10.1109/VISUAL.2004.103,Peter Djeu,"University of Texas, Austin, USA",USA
2004,10.1109/VISUAL.2004.103,Vinay Siddavanahalli,"University of Texas, Austin, USA",USA
2004,10.1109/VISUAL.2004.103,Anthony Thane,"University of Texas, Austin, USA",USA
2004,10.1109/VISUAL.2004.104,Matús Straka,"Comm. for Science Visualization, Austrian Acad. of Science, Austria",Austria
2004,10.1109/VISUAL.2004.104,Michal Cervenanský,,
2004,10.1109/VISUAL.2004.104,Alexandra La Cruz,,
2004,10.1109/VISUAL.2004.104,Arnold Köchl,,
2004,10.1109/VISUAL.2004.104,Milos Srámek,,
2004,10.1109/VISUAL.2004.104,M. Eduard Gröller,,
2004,10.1109/VISUAL.2004.104,Dominik Fleischmann,,
2004,10.1109/VISUAL.2004.105,Xiaoqiang Zheng,"University of California, Santa Cruz, USA",USA
2004,10.1109/VISUAL.2004.105,Alex T. Pang,"University of California, Santa Cruz, USA",USA
2004,10.1109/VISUAL.2004.106,Liying Sun,"Stanford University, USA",USA
2004,10.1109/VISUAL.2004.106,Rajesh Batra,,
2004,10.1109/VISUAL.2004.106,Xiaolei Shi,,
2004,10.1109/VISUAL.2004.106,Lambertus Hesselink,,
2004,10.1109/VISUAL.2004.107,Christoph Garth,"University of Kaiserslautern, Germany",Germany
2004,10.1109/VISUAL.2004.107,Xavier Tricoche,,
2004,10.1109/VISUAL.2004.107,Gerik Scheuermann,,
2004,10.1109/VISUAL.2004.108,Michel A. Westenberg,"University of Stuttgart, Germany",Germany
2004,10.1109/VISUAL.2004.108,Thomas Ertl,,
2004,10.1109/VISUAL.2004.109,Ming C. Hao,"Hewlett Packard Laboratories, USA",USA
2004,10.1109/VISUAL.2004.109,Daniel A. Keim,,
2004,10.1109/VISUAL.2004.109,Umeshwar Dayal,,
2004,10.1109/VISUAL.2004.11,Derek Bradley,"University of Wisconsin, Madison, USA",USA
2004,10.1109/VISUAL.2004.110,Jinzhu Gao,"Ohio State University, Columbus, USA",USA
2004,10.1109/VISUAL.2004.110,Han-Wei Shen,"Ohio State University, Columbus, USA",USA
2004,10.1109/VISUAL.2004.110,Jian Huang 0007,,
2004,10.1109/VISUAL.2004.110,James Arthur Kohl,,
2004,10.1109/VISUAL.2004.111,Hans Hagen,"German Research Center for Artificial Intelligence, Germany",Germany
2004,10.1109/VISUAL.2004.111,Andreas Disch,,
2004,10.1109/VISUAL.2004.111,Jochen Ehret,,
2004,10.1109/VISUAL.2004.111,Ralf Klein,,
2004,10.1109/VISUAL.2004.111,Sascha Köhn,,
2004,10.1109/VISUAL.2004.111,Dirk Zeckzer,,
2004,10.1109/VISUAL.2004.111,Michael Münchhofen,,
2004,10.1109/VISUAL.2004.112,Ken Brodlie,"University of Leeds, UK",UK
2004,10.1109/VISUAL.2004.112,David A. Duce,,
2004,10.1109/VISUAL.2004.112,Julian R. Gallop,,
2004,10.1109/VISUAL.2004.112,Musbah Shahop Sagar,,
2004,10.1109/VISUAL.2004.112,J. P. R. B. Walton,,
2004,10.1109/VISUAL.2004.112,Jason D. Wood,,
2004,10.1109/VISUAL.2004.113,Xavier Tricoche,"University of Utah,USA",USA
2004,10.1109/VISUAL.2004.113,Christoph Garth,,
2004,10.1109/VISUAL.2004.113,Gordon L. Kindlmann,,
2004,10.1109/VISUAL.2004.113,Eduard Deines,,
2004,10.1109/VISUAL.2004.113,Gerik Scheuermann,,
2004,10.1109/VISUAL.2004.113,Markus Rütten,,
2004,10.1109/VISUAL.2004.113,Charles D. Hansen,,
2004,10.1109/VISUAL.2004.114,P. Coleman Saunders,"University of Minnesota, USA",USA
2004,10.1109/VISUAL.2004.114,Sean C. Garrick,,
2004,10.1109/VISUAL.2004.114,Victoria Interrante,,
2004,10.1109/VISUAL.2004.115,Patricia Crossno,"Sandia National Laboratories, USA",USA
2004,10.1109/VISUAL.2004.115,David H. Rogers,"Sandia National Laboratories, USA",USA
2004,10.1109/VISUAL.2004.115,Rebecca M. Brannon,"Sandia National Laboratories, USA",USA
2004,10.1109/VISUAL.2004.115,David Coblentz,,
2004,10.1109/VISUAL.2004.116,Song Zhang 0004,"Brown University, USA",USA
2004,10.1109/VISUAL.2004.116,David H. Laidlaw,,
2004,10.1109/VISUAL.2004.116,Jack Simon,,
2004,10.1109/VISUAL.2004.116,Mark Brown,,
2004,10.1109/VISUAL.2004.116,David Miller,,
2004,10.1109/VISUAL.2004.117,Vadim A. Slavin,"Brown University, USA",USA
2004,10.1109/VISUAL.2004.117,David H. Laidlaw,,
2004,10.1109/VISUAL.2004.117,Robert Pelcovits,,
2004,10.1109/VISUAL.2004.117,Song Zhang 0004,,
2004,10.1109/VISUAL.2004.117,George Loriot,,
2004,10.1109/VISUAL.2004.117,Andrew Callan-Jones,,
2004,10.1109/VISUAL.2004.118,Eduardo Hueso,"Brown University, USA",USA
2004,10.1109/VISUAL.2004.118,Igor Pivkin,,
2004,10.1109/VISUAL.2004.118,Sharon Swartz,,
2004,10.1109/VISUAL.2004.118,David H. Laidlaw,,
2004,10.1109/VISUAL.2004.118,George E. Karniadakis,,
2004,10.1109/VISUAL.2004.118,Kenneth Breuer,,
2004,10.1109/VISUAL.2004.119,Derek Bradley,"Carleton University, Canada",Canada
2004,10.1109/VISUAL.2004.12,Martin Hering-Bertram,"Stanford University, USA",USA
2004,10.1109/VISUAL.2004.120,Nate Hoobler,"Virginia University, Charlottesville, VA, USA",USA
2004,10.1109/VISUAL.2004.120,Greg Humphreys,"Virginia University, Charlottesville, VA, USA",USA
2004,10.1109/VISUAL.2004.120,Maneesh Agrawala,,
2004,10.1109/VISUAL.2004.121,Kay A. Robbins,"University of Texas, San Antonio, USA",USA
2004,10.1109/VISUAL.2004.121,Mark A. Robinson,"University of Texas, San Antonio, USA",USA
2004,10.1109/VISUAL.2004.121,David M. Senseman,"University of Texas, San Antonio, USA",USA
2004,10.1109/VISUAL.2004.122,David Crawford,"University of California, Davis, USA",USA
2004,10.1109/VISUAL.2004.122,Kwan-Liu Ma,"University of California, Davis, USA",USA
2004,10.1109/VISUAL.2004.122,Min-Yu Huang,"University of California, Davis, USA",USA
2004,10.1109/VISUAL.2004.122,Scott Klasky,,
2004,10.1109/VISUAL.2004.122,Stéphane Ethier,,
2004,10.1109/VISUAL.2004.123,David Guzman,"University of Texas, Austin, USA",USA
2004,10.1109/VISUAL.2004.123,Reuben Reyes,,
2004,10.1109/VISUAL.2004.123,Karla Vega,,
2004,10.1109/VISUAL.2004.123,Kelly P. Gaither,,
2004,10.1109/VISUAL.2004.123,Robert Wyatt,,
2004,10.1109/VISUAL.2004.124,Reuben Reyes,"University of Texas, Austin, USA",USA
2004,10.1109/VISUAL.2004.124,Wendy L. Hodges,,
2004,10.1109/VISUAL.2004.124,Kelly P. Gaither,,
2004,10.1109/VISUAL.2004.125,Gregory P. Johnson,"University of Texas, Austin, USA",USA
2004,10.1109/VISUAL.2004.125,Kelly P. Gaither,,
2004,10.1109/VISUAL.2004.125,Victor Calo,,
2004,10.1109/VISUAL.2004.126,Nicholas Schwarz,"University of Illinois, Chicago, USA",USA
2004,10.1109/VISUAL.2004.126,Shalini Venkataraman,,
2004,10.1109/VISUAL.2004.126,Luc Renambot,,
2004,10.1109/VISUAL.2004.126,Naveen K. Krishnaprasad,,
2004,10.1109/VISUAL.2004.126,Venkatram Vishwanath,,
2004,10.1109/VISUAL.2004.126,Jason Leigh,,
2004,10.1109/VISUAL.2004.126,Andrew E. Johnson,,
2004,10.1109/VISUAL.2004.126,Graham Kent,,
2004,10.1109/VISUAL.2004.126,Atul Nayak,,
2004,10.1109/VISUAL.2004.127,Martin Hering-Bertram,"University of Kaiserslautern, Germany",Germany
2004,10.1109/VISUAL.2004.128,Filip Sadlo,"ETH Zurich, Switzerland",Switzerland
2004,10.1109/VISUAL.2004.128,Ronald Peikert,"ETH Zurich, Switzerland",Switzerland
2004,10.1109/VISUAL.2004.128,Etienne Parkinson,,
2004,10.1109/VISUAL.2004.13,Qiang Du,"Pennsylvania State University, USA",USA
2004,10.1109/VISUAL.2004.13,Xiaoqiang Wang,"Pennsylvania State University, USA",USA
2004,10.1109/VISUAL.2004.14,Rong Xu,"novaCITYNETS Pte. Ltd., Singapore",Singapore
2004,10.1109/VISUAL.2004.14,Wawan Solihin,,
2004,10.1109/VISUAL.2004.14,Zhiyong Huang,,
2004,10.1109/VISUAL.2004.15,William J. Schroeder,,
2004,10.1109/VISUAL.2004.15,Berk Geveci,,
2004,10.1109/VISUAL.2004.15,Mathieu Malaterre,,
2004,10.1109/VISUAL.2004.16,Bruce H. McCormick,"Texas A&M University, USA",USA
2004,10.1109/VISUAL.2004.16,Purna Doddapaneni,,
2004,10.1109/VISUAL.2004.16,David Mayerich,,
2004,10.1109/VISUAL.2004.16,Zeki Melek,,
2004,10.1109/VISUAL.2004.16,John Keyser,,
2004,10.1109/VISUAL.2004.18,Marcus A. Magnor,,
2004,10.1109/VISUAL.2004.18,Gordon L. Kindlmann,,
2004,10.1109/VISUAL.2004.18,Charles D. Hansen,,
2004,10.1109/VISUAL.2004.19,Jochen Ehret,"German Research Center for Artificial Intelligence, Germany",Germany
2004,10.1109/VISUAL.2004.19,Achim Ebert,,
2004,10.1109/VISUAL.2004.19,Lars Schuchardt,,
2004,10.1109/VISUAL.2004.19,Heidrun Steinmetz,,
2004,10.1109/VISUAL.2004.19,Hans Hagen,,
